Index,Project,Link,GH_Owner,GH_Name,req_files,setup_files
406261,urwid-geventloop,https://github.com/what-studio/urwid-geventloop,what-studio,urwid-geventloop,[],"[ContentFile(path=""setup.py"")]"
406262,urwid-mitmproxy,https://github.com/mitmproxy/urwid-mitmproxy,mitmproxy,urwid-mitmproxy,[],"[ContentFile(path=""setup.py"")]"
406263,urwid-picker-widgets,https://github.com/Ezio-Sarthak/urwid_picker_widgets,Ezio-Sarthak,urwid_picker_widgets,[],"[ContentFile(path=""setup.py"")]"
406264,urwid-pydux,https://github.com/benjamin9999/urwid_pydux,benjamin9999,urwid_pydux,[],"[ContentFile(path=""setup.py"")]"
406265,urwid-readline,https://github.com/rr-/urwid_readline,rr-,urwid_readline,[],"[ContentFile(path=""setup.py"")]"
406267,urwid-stackedwidget,https://github.com/suminb/urwid-stackedwidget,suminb,urwid-stackedwidget,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
406268,urwid-timed-progress,https://github.com/mgk/urwid_timed_progress,mgk,urwid_timed_progress,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
406269,urwid-todos,https://github.com/benjamin9999/urwid_todos,benjamin9999,urwid_todos,[],"[ContentFile(path=""setup.py"")]"
406270,urwidtrees,https://github.com/pazz/urwidtrees,pazz,urwidtrees,[],"[ContentFile(path=""setup.py"")]"
406272,urwid-utils,https://github.com/stnbu/urwid_utils,stnbu,urwid_utils,[],"[ContentFile(path=""setup.py"")]"
406273,urwid-viedit,https://github.com/laktak/urwid_viedit,laktak,urwid_viedit,"[ContentFile(path=""requirements.txt"")]","[ContentFile(path=""setup.py"")]"
406274,urx,https://github.com/oroulet/python-urx,oroulet,python-urx,[],"[ContentFile(path=""setup.py"")]"
406277,urxvt-tabbed,https://github.com/simonzack/urxvt-tabbed,simonzack,urxvt-tabbed,[],"[ContentFile(path=""setup.py"")]"
406278,us,https://github.com/unitedstates/python-us,unitedstates,python-us,[],"[ContentFile(path=""setup.py"")]"
